nlp_churn_score_max_30d,nlp_churn_score_mean_90d,nlp_churn_high_risk_count_30d
0.19348703155967725,0.3206974093079695,1
0.0,0.20644968517307033,0
0.6911195937732806,0.46313448724734774,0
0.1867586117707259,0.3298375938542152,1
0.4266066870456973,0.49491796136021116,0
0.3534137787368109,0.252097020914758,1
0.4491563821834839,0.4126407123991382,0
0.5031033893241765,0.14450890940852132,0
0.2823116878655789,0.6852681208760578,0
0.7224959519067523,0.542772960706615,2
0.3127974553607946,0.5135754861913274,0
0.8294227494005435,0.2796285154258462,3
0.018482157699311642,0.26290575728881493,0
0.3528271945283926,0.2727153145691392,2
0.49537396452757226,0.2966087026643651,1
0.281417848800805,0.569759949894937,0
0.2666263460061499,0.06643562983656698,2
0.07608983852086336,0.1440856175495825,0
0.5851739656666599,0.5019065135496225,1
0.6254461966483917,0.40088430003332653,3
0.5018335659923951,0.464205810849239,4
0.32440522506669256,0.641913008518507,0
0.38047179843086454,0.0,0
0.35190672004193296,0.5177996813817083,1
0.6864011491026423,0.5859580826996562,2
0.4096245843093687,0.6747212265619401,3
0.2919061551175593,0.0,2
0.5313736337771404,0.13600064362965517,1
0.4083675010757037,0.573817912015429,1
0.43763547687040405,0.0,0
0.3767033612518513,0.0,1
0.24552969754402787,0.14272470172626886,1
0.24413650949768198,0.27346791533486026,1
0.3660616181161253,0.6301275196964321,4
0.6198907598201653,0.2547980870705712,1
0.16537288162141822,0.3323199049005848,3
0.441971005200263,0.33011981352936054,1
0.5952477482554163,0.5069941799466482,3
0.0,0.23889310112836168,0
0.37890859637387625,0.19711746406216413,0
0.41299760891366394,0.0,2
0.3759148254167254,0.017705060677914303,3
0.20097235987705792,0.7031768155871526,2
0.6346099192384915,0.338169842817548,1
0.4936812542104356,0.35853480811780186,1
0.5055900760228418,0.5054571494817006,2
0.5235454547392793,0.06264574487206576,2
0.24174943730793078,0.21620817336297574,1
0.4906714240914979,0.3016733829019432,2
0.32107947237824563,0.1769569203016437,1
0.07842087991527785,0.29254178435152073,1
1.0,0.5981198161261515,1
0.24309932530513936,0.0,0
0.28939602159372313,0.3285946050789131,1
0.31747734232280855,0.0,1
0.5208468654373694,0.3691309746661272,2
0.508135507823612,0.636535413442871,1
0.5528643045565645,0.27325334664013146,2
0.27433921234722763,0.09838720613437124,2
0.16348655836041598,0.1669935971065222,1
0.7656956176341704,0.38177240332197393,1
0.5014839144841445,0.270662374936031,1
0.4341258871485064,0.28624068803282837,3
0.8029875232037558,0.7900955788910724,1
0.5067911132446558,0.5833034056843733,0
0.2427336196560821,0.19008158979392156,0
0.35676512523894366,0.418763465793895,1
0.297423914807484,0.1472335282957022,0
0.28980807174262935,0.14627422466199663,4
0.8320291276186147,0.36579936696742954,0
0.31077333073397684,0.33306603447666183,1
0.8516374503537827,0.7581007143216791,2
0.3646709273701779,0.5163022130484701,0
0.5025152627484221,0.5796842076064398,1
0.1810658011506165,0.3874045143443824,2
0.3912357424334786,0.35109952212851747,2
0.42406906174588505,0.10668174182390439,6
0.5821477783440328,0.6710715903355323,5
0.2691875516544626,0.6470686312192151,1
0.7782759566623292,0.4934989968022222,1
0.29559289254098975,0.060655361079169565,1
0.09399474276146302,0.40513544189536316,4
0.7309039899687025,0.39902407274512136,0
0.4317044168459322,0.2915348259539357,0
0.0,0.0,3
0.48583622291859807,0.3846257348424116,1
0.4485630892165766,0.42076990594953184,0
0.4047481099837829,0.43708681645151926,1
0.5602312251722688,0.3579453452341297,3
0.7707068274202257,0.40679002752193516,3
0.34655953436925346,0.41011508190222934,0
0.47692616515772285,0.29975167355919163,1
0.4009173922676035,0.19861520890537737,4
0.5641558539552292,0.17235188218931113,1
0.3800565906289871,0.07216138887286005,1
0.45882404650250314,0.2700650419233752,4
0.25137047756429204,0.3068190519951162,1
0.5814045335581253,0.3895453352817514,1
0.14057059985610768,0.491136911625127,4
0.4489743258957919,0.44477266857554976,0
0.5421085617794233,0.4604722091659493,3
0.3274842232312587,0.35825778984008205,1
0.7190156903623491,0.8154744469191229,1
0.2401261608342423,0.33042942567163175,3
0.8878516375719767,0.2914158650223233,2
0.9607041067599305,0.5935001171801599,2
0.5321691967998311,0.7853292221434333,0
0.09954885289099757,0.14072338802516252,1
0.21614067170019718,0.36224708638062514,1
0.5237024797777927,0.6108668253162439,2
0.4575091591407832,0.46447179331685295,2
0.5692566372278165,0.48568779718718214,2
0.6479201314273243,0.15055349427102688,0
0.3123437043913434,0.31941057654706967,2
0.3584080173922763,0.5252222439282636,3
0.9550821300827874,0.7339974013261287,2
0.009641840320486428,0.3123735061007993,1
0.6720188349153151,0.4158652168642404,0
1.0,0.5951258927581187,0
0.27919400176188025,0.36871738784267305,0
0.32342159645130997,0.41999773212191926,0
0.4302849605066703,0.13998878314461757,2
0.583798017147154,0.3777114878646208,1
0.7260087273518349,0.6809020206917005,0
0.5371455787316042,0.02986073023646807,1
0.21757791122748812,0.0,2
0.5353542656483268,0.4991720101827695,0
0.24024979218655806,0.2447209056758417,0
0.43841959043794526,0.3519263389383936,1
0.6244724487930902,0.2877230064040943,1
0.6002197372884649,0.432589304410702,2
0.19664296567311138,0.2196903164102226,1
0.44407314845276075,0.0,0
0.28747759475996343,0.5840671372913924,1
0.12831383813977362,0.22623417219381062,0
0.5033779281150262,0.2008861992871119,0
0.3223481713646537,0.19662448792998954,1
0.1192400603050327,0.0,0
0.32772120891785594,0.41560641708161006,1
0.5529677135579765,0.3660587684093994,1
0.41532547831566813,0.31796078378072784,2
0.48858549330986556,0.6100606546254675,0
0.221905132574278,0.0,2
0.0,0.07069042871104741,0
0.22206360478283002,0.1399111449601232,0
0.7287548479549092,0.4190602192431317,2
0.5679074734796271,0.4884173194082167,1
0.994635276797111,0.6712912828358046,3
0.8300647977080019,0.41013592182827063,3
0.6237460103549468,0.18563835025016306,0
0.7674366475082466,0.6833310055420387,1
0.44634061779441225,0.8034908502268365,2
0.4422019064684093,0.27006606668438843,4
0.38382343206701447,0.17868243158531993,4
0.6587957623827678,0.4987490190251803,0
0.6516611654832455,0.0,2
0.326603700711105,0.16042047993243985,7
0.44966642976022986,0.13495153642285537,0
1.0,0.3914926444789524,1
0.13987435917017177,0.05735685284024755,0
0.36442019632552214,0.15120524902704152,2
0.5587737777536277,0.3019036134015476,2
0.33817063319911816,0.23391875593509012,1
0.537825645930884,0.23299719023447057,1
0.2644640817548073,0.1986206769317275,2
0.23307828520659818,0.29734058164203314,1
0.33314134726936123,0.37037320227513265,3
0.5978728516770886,0.29380410160423387,0
0.26207359827611987,0.3721015756034878,1
0.6230055746379191,0.4024413994037934,2
0.5175401632895615,0.5504954678514736,1
0.14702264572871684,0.49122901385071804,3
0.6246376053667614,0.22042733006314474,1
0.6800836334811684,0.3900941425872806,1
0.2588325453933835,0.452995825045084,1
0.2877603015238077,0.2313400074755303,1
0.744969722055328,0.0,2
0.7775371702116134,0.29715606945518563,0
0.28274727967273683,0.2290211246352416,1
0.5559617637133153,0.0,0
0.28307370967267914,0.5758709171641174,0
0.6453530236354457,0.19610636194759032,0
0.3976483045250771,0.2341024133063135,2
0.4721184516591927,0.19462569267268515,3
0.32371510645932405,0.0,1
0.0976150479207013,0.16442504544782016,1
0.7295806293391661,0.39107122333538047,1
0.3358738189301436,0.5179672369447114,2
0.08667751645512412,0.13388339239490663,2
0.7442755978100424,0.40378429967923835,2
0.8050374764311844,0.4205956127635124,3
0.3800270936123897,0.5918332708592253,4
0.044129559259712986,0.4349049615525376,0
0.21762781206200293,0.4644171116606872,0
0.6995764892900576,0.4704335930896312,2
0.19946602950684,0.2669998597648172,2
0.5928258296704509,0.22585908134962887,1
0.40482525498393246,0.28216710272398204,2
0.5593537004970452,0.21918123072865525,0
0.679177867447498,0.06241588912081064,2
0.0,0.21140868383307315,1
0.41453542273562693,0.04373710918458493,1
0.5677150196180086,0.4857702516240733,2
0.07743188500089326,0.34082118607560297,1
0.4285861533180446,0.5134452183464726,1
0.14592840485741407,0.2720033034695451,1
0.4524903632988949,0.27306089993742844,0
0.431027116496544,0.6497766900413201,3
0.4956516688882588,0.5599664094800717,2
0.045102999037902713,0.20934083519413033,1
0.9857309605044194,0.39858069962140047,4
0.2440016015456029,0.08203116549807188,3
0.6885861167357861,0.4469095142761278,2
0.7255223943986575,0.5140578647298529,1
0.3698281358922583,0.29098233197583245,1
0.40658395071937053,0.0,0
0.37260554024182163,0.019194327434015335,2
0.2682938569280074,0.47485648417404935,2
0.43215165166617997,0.15413489845325123,2
0.531264830354166,0.2542671561282363,0
0.6751014269350395,0.6883419092990051,2
0.41287262298667315,0.0,0
0.9303844070168789,0.46301584892667635,1
0.0,0.0,1
0.29309168234390764,0.5785106469273182,2
1.0,0.8796450976914383,1
0.7595487994628561,0.605925243364352,2
0.8997556223694021,0.5377307139042223,2
0.8025413434199192,0.2991873611924828,0
0.3601917738847946,0.6162107215868592,1
0.35777470537794615,0.27233380230927734,2
0.4766789190594617,0.50813820041864,3
0.1634370417011765,0.27577042610051516,1
0.3030665318115527,0.1566450932934012,0
0.6696600422847683,0.6742496535016306,0
0.32830201611674015,0.40071834668560585,2
0.5396285568985343,0.6247600171415604,3
0.819705519171246,0.5354424379500954,2
0.14786781693500084,0.029350610697692348,1
0.48403577093646394,0.26954325383591193,0
0.31742072114046965,0.3496682597913525,2
0.33064428158506126,0.1924783426032652,1
0.18642415148640515,0.04420317909851684,1
0.2607898845202974,0.5173834139663059,1
0.9812652867061693,0.4288688400458429,1
0.17498200825333388,0.2462510433900785,1
0.46548041501599574,0.37178479048694546,1
0.2827669554191585,0.13310746286474756,1
0.5332016176494438,0.53962010222748,3
0.7082089839509731,0.13464589538137886,1
0.6089257951901572,0.38784576122467473,2
0.523832108918306,0.38376188944234163,1
0.7369662607999061,0.529286713355399,2
0.20572287748834597,0.009770335527526819,2
0.7539354733709177,0.49784780921450456,2
0.4672361260917919,0.5555330891951917,1
0.7555108066567171,0.3240609925030103,3
0.5256241527248297,0.3981799632229964,0
0.5458965867450555,0.5154136001567535,1
0.6078779095208365,0.06040079222418787,1
0.4002217678741575,0.029127068247058935,2
0.8878400383811779,0.6677081131296551,1
0.19305336160923986,0.2463019691296826,0
0.04603985076653219,0.05438302818881734,2
0.4427045167548659,0.19127440781555138,1
0.7423928393139212,0.39466660593055586,3
0.4643216077603134,0.23001688311274754,0
0.3970720709227438,0.1500688222288981,0
0.09420541636747182,0.0,2
0.34684701615521957,0.4213948539952546,1
0.6868147824794741,0.46780091195428963,1
0.6075810853355531,0.12190928937059986,2
0.8240581023748955,0.5401437012745415,4
0.686290372084282,0.23984886276975834,3
0.580016997713611,0.31200855341656863,1
0.4838985864866924,0.17195076804480341,2
0.49000426170373634,0.215921903524546,3
0.5044119728388854,0.786508900616071,0
0.1657200290809822,0.11151771897236862,0
0.3734043706394913,0.12587252823872982,2
0.45802063374402885,0.13511456059409072,2
0.27486573178119034,0.4343501144450964,3
0.37366086726451353,0.0,1
0.4752513241907794,0.13404057960789767,0
0.5720563479214875,0.602320171283979,0
0.40855852969874074,0.2000947366605549,0
0.3090509454920521,0.24652928391137907,0
0.16070428424840927,0.6762388303431311,0
0.3669076591264147,0.342340882144205,2
0.5625291462798223,0.24750660054626622,1
0.2077503032690589,0.28176552031166596,1
0.807205031471182,0.19214728561295308,1
0.6368716982107969,0.6820479159370982,1
0.5567972164152548,0.4646283473670915,0
0.5846754264425231,0.4907753499386861,2
0.253484623475675,0.486201019307793,1
0.7418995017702011,0.3762130923108111,3
0.2680481842692456,0.01021889151239716,1
0.4156276760297021,0.2999258719958538,1
0.4468542527332954,0.2193259634750589,1
0.6190500720846808,0.2914380881039961,0
0.37305080185229433,0.5269824416714788,2
0.568291204045984,0.2907321676983066,0
0.2892158088334972,0.42932585984954913,2
0.5854391866521398,0.267139511794397,0
0.5413443510841415,0.42900438887094744,1
0.4081560927351988,0.14192220447576434,2
0.25687715146768586,0.0,1
0.44491735408176575,0.3636159191428877,0
1.0,0.671083542594012,1
0.28858046320444747,0.4764210265796863,0
0.612396019941162,0.21851823916992721,1
0.49906842645026794,0.2180652956041335,1
0.2885981335260394,0.30300963143576365,4
0.4476616034191491,0.3676863254835987,0
0.575118005808293,0.42239749560290346,1
0.6385574853864087,0.8125817469197808,1
0.11663360833257783,0.011371477250706113,0
0.43743264182522085,0.5531463077097112,2
0.27798804024158286,0.389333477819089,0
0.21266248029153212,0.0,1
0.5068084083430109,0.3532116194924094,1
0.1169153994076533,0.3966871087550281,3
0.6658398436517678,0.3718266300823803,1
0.42449437362094866,0.16567021739116528,2
0.6091184186638121,0.3893100354248728,4
0.28061763492260705,0.17439994498769695,2
0.3832231718547585,0.3181855316625512,2
0.1374842091963092,0.34797642968212816,2
0.3723589092839771,0.09675152673724022,1
0.27051302953877204,0.017333623919978502,0
0.4820100882062558,0.5698524765092013,1
0.5123473288979569,0.1929604945339497,0
0.09965502926051784,0.012279095947473062,0
0.2747430702637763,0.0,1
1.0,0.6145380555179343,1
0.78735970247345,0.31980140450436184,1
0.5415975978260839,0.23273645700247422,1
0.31233360840064994,0.13688917032239717,0
0.0442899447409823,0.5233951338050001,1
0.8437845281917792,0.23805003408851433,2
0.5040000807685983,0.0,2
0.25639198858429424,0.3213025188729595,1
0.6410171451463974,0.29672778479181455,0
0.2180231431133635,0.037331170864095015,4
0.29654330564471215,0.38608900563880855,0
0.7032350902458899,0.6101994249359943,0
0.5188869409628896,0.03321747718018758,3
0.854873772895207,0.36062145889835273,0
0.09107528592259939,0.6381348766375091,2
0.04370355318937552,0.2575292233236356,0
0.3961670236832563,0.5080550720205844,1
0.5351213270493533,0.5294162807216501,2
0.20129262331997066,0.209080014323494,1
0.36265397905309804,0.5547341747140453,1
0.30481035425197983,0.4205760567370851,1
0.7519465744708974,0.637535350401631,1
0.4485684568420819,0.3735976364507369,0
0.45216415867550386,0.47185321199471053,2
0.9056142979461372,0.294571580620484,2
0.22359978583546503,0.24944207839858262,0
0.4480852974737055,0.11388097853290613,2
0.40300947977025436,0.16254172266851255,2
0.4801372528407759,0.3238761334194536,3
0.3615008333469079,0.0,2
0.6051106477350718,0.22301898946594984,2
0.460885386626838,0.32195979059850055,0
0.0,0.2027680542776111,3
0.6694588788106742,0.5246564516139189,2
0.12737541751658812,0.006416732561641769,1
0.609823413448064,0.5122135223073669,0
0.36549079759691555,0.6793522932872816,1
0.5884126687470231,0.49219029627695593,1
0.678552539580713,0.304262938508821,1
0.5209938867370707,0.46561262331066433,4
0.18554030082934655,0.3909652501639558,1
0.2255879030278196,0.3715987364543429,0
0.29166204531776496,0.5298263383820847,3
0.3804851590545016,0.3073725305790887,0
0.32750269248179203,0.3757159026270743,4
0.04423853889227192,0.3655554556637698,0
0.5558529328726682,0.13532390825653046,0
0.29744029850086373,0.0961116448158182,0
0.7342808055362682,0.4908879321072367,1
0.7822506951251131,0.6425952784599982,3
0.2315971930935874,0.3729098277955997,0
0.2053315437988374,0.17885065934665367,1
0.16679178002514838,0.0,2
0.37490833971886195,0.3114854073464129,1
0.33572355368010554,0.16256048948954832,1
0.19080779547393703,0.0,0
0.5997477402124736,0.22124135339848883,3
0.6382136786824809,0.2889473725148023,5
0.0,0.47421164137685157,1
0.3424705114816874,0.2663683320320214,0
0.5188648342756159,0.22428366667657312,3
0.3350498778086641,0.45832023350774226,0
0.3538545198600074,0.0,0
0.6285726492267103,0.5335543756932759,3
0.28608478135235554,0.26801139511061506,1
0.1989965518438535,0.48791025118054676,4
0.6737952012439519,0.3533870120511912,0
0.25244807250092716,0.09456488614860359,1
0.23593383287632141,0.2772906815179029,3
0.3795684968725146,0.6479298743554593,1
0.7330405301935958,0.5020999443483428,1
0.6802271722345786,0.12211252459151956,2
0.5824693294097856,0.11672728995011183,0
0.2798947319627841,0.0,1
0.1698589120425955,0.5057299026322902,0
0.27372314772406037,0.0,0
0.8105694929104929,0.3150908744315175,1
0.7745376279797318,0.832389305438969,3
0.2315545652302033,0.08910248884443245,1
0.5504912048540928,0.6134415297522466,0
0.5665236092442913,0.2423714659902484,0
0.7427684642370599,0.4567350541587081,4
0.7761864562111701,0.47532949463342633,4
0.43463552104063735,0.1123467767538602,2
0.4941664949055064,0.4417567729259362,0
0.0740707828151844,0.005254007697035629,2
0.5584000939996534,0.0,1
0.468102907451758,0.3259144016611443,1
0.0,0.0,1
0.0,0.25493858617154996,1
0.44368042405720987,0.0,2
0.6733812180972399,0.30901457450418335,2
0.7348658897302346,0.5416864612054687,2
0.31504760560093203,0.22427041578313286,2
0.47711074952196175,0.43960841475691054,0
0.4655147712980472,0.5748701211385535,3
0.21579580545898724,0.0,0
0.24353678636638587,0.3802053999191468,1
0.5708648407123686,0.0,1
0.21313395840883037,0.23130887043955087,1
0.45107643148206367,0.19155327100748212,1
0.5085635633127371,0.1634968202775249,1
0.5740126006963204,0.3814857779897953,2
0.6935616738987431,0.5783735011292236,0
0.7658053400768203,0.32975232868245496,1
0.28776430258739993,0.0,1
0.45016165320920265,0.34687262842020183,4
0.15822300024216054,0.0,1
0.6713334346433775,0.26016300474842813,3
0.5641687226997525,0.4630250630866667,2
0.5672388996237596,0.37358194153579527,2
0.9110641579597363,0.06053930719783923,3
0.055253690217652834,0.0,1
0.24078108300261994,0.3221510520330409,1
0.5043874533606538,0.43575317422242765,2
0.6292365132714113,0.08919079549866649,2
0.472126799781519,0.2824841528063252,0
0.31172720945292354,0.48590227039129785,1
0.5765933969851897,0.8723245948468354,3
0.4090295669968354,0.37499253930128945,2
0.036907395055979536,0.28812751239667256,0
0.4601754305682971,0.013987936547367685,2
0.6164565225240963,0.7493634555846742,2
0.31618394266061145,0.014588038723894706,1
0.5005216951417125,0.1255555050095524,2
0.04576742331147832,0.16170910913095918,1
0.6312487980883479,0.7818412169277831,3
0.3440456335875173,0.811066141329277,1
0.3457779889756098,0.1435903365303804,3
0.10264162943591394,0.33275679914994394,0
0.22483381180879447,0.2800279876353196,1
0.4171098259311484,0.08128918621041753,2
0.17941901328583343,0.4881582614253758,1
0.6798570875746632,0.19568135465959718,2
0.07597357869676867,0.4374428040032046,1
0.16435582466065674,0.5216763104348627,0
0.0,0.2903126092761128,0
0.5363103992898146,0.7444448135071494,0
0.30332556424213253,0.7177997635617227,1
0.06628110131968482,0.16138308201464835,1
0.5150872316117484,0.07393346001308015,2
0.6007208793723586,0.0,2
0.30980106652712247,0.668760074943446,1
0.6851753762548498,0.24843210595676396,0
0.3482572099005929,0.40122113484390853,1
0.32104490213239734,0.16288022765021687,1
0.6317822461838067,0.8590188177301021,0
0.44913584799925316,0.08848351306873908,1
0.3475583294437572,0.0,1
0.711234486842812,0.43833933896229876,5
0.2311220915100429,0.1443125931659378,1
0.516965332038477,0.4173011949835723,1
0.19751559121504395,0.2073093111410907,1
0.37693630187379407,0.40010448895437634,1
0.5807213800138739,0.19637153602202,1
0.4205427288877212,0.23074603077770903,3
0.1760671383360895,0.17169875924869837,0
0.4996654319952649,0.8692710171492523,1
0.48262787642889793,0.27847232314341525,0
0.36276697551782355,0.0,1
0.3117138756769975,0.12769003504540113,0
0.3521560945133391,0.3193373222122273,1
0.4052135911371964,0.6017666597530283,0
0.28881676202526996,0.49706748594964234,1
0.6724932055288808,0.2543067918663609,1
0.37501447856854353,0.8229630154378311,2
0.20895316726214663,0.2342893795770878,0
0.42798515930614633,0.6157917543859176,0
0.2776200061340559,0.0027500866946745806,1
0.13448265690733435,0.0,2
0.2985298486999538,0.0,1
0.0,0.0,3
0.21945014563718696,0.6608362759600228,2
0.3254638537643285,0.3118461290346972,1
0.8053792739275649,0.2208051740058145,0
0.258561039846568,0.3849178077687457,1
0.616351780826312,0.45221940891396073,1
0.7040400308905934,0.46003651822395064,1
0.0,0.3268970627287343,1
0.4688952282051885,0.22887503042286655,0
0.3525449095720073,0.15505211804333235,1
0.1320614494546667,0.31098460043301984,0
0.39636920262183956,0.5222516349772788,0
0.5478742548556981,0.4805041574069256,0
0.9770956952216243,0.8336770488611098,1
0.8190068709011261,0.39707251849093295,1
0.8149219379482432,0.2747912867491646,0
0.4772629814371145,0.3660430563894684,2
0.4060740703159841,0.3179212406206947,2
0.3871301052475511,0.3286237916183177,0
0.4428019377941177,0.030702095764722964,2
0.351885204514353,0.25587813134777665,0
0.4259260888711226,0.5749570461657005,1
0.49611399695341357,0.19220702448317545,0
0.6035359135667852,0.06824062598785499,2
0.37581547789410924,0.5410738085811064,1
0.2567135656479015,0.08474025903514357,0
0.4500728008067594,0.2144332660194352,3
0.7729794510447319,0.5056628855509308,1
0.0759590868902551,0.432836263086243,2
0.0,0.4307625671097357,2
0.34307163265371804,0.08131927212568626,0
0.36011021069786553,0.41775075782701626,0
0.4724093207910698,0.23665345586146602,3
0.41513522978266204,0.07020579816597111,0
0.40163825220991944,0.5798091143478802,2
0.2608584110455144,0.26935562080765796,2
0.7374297815745077,0.3571712028003572,2
0.453650764100649,0.45338039889765347,1
0.1319710881468757,0.0,1
0.4008866024342464,0.357948591334364,2
0.11470817126271145,0.23272325632904814,1
0.7845775116693606,0.15860207025812334,3
0.7673009589160583,0.5419019304623761,0
0.7737423742504947,0.2732487493154725,0
0.36500758487966023,0.5099337434823737,2
0.4773667331046151,0.0,0
0.3499244364251675,0.39791069588886296,1
0.5112270890538411,0.35048621265530877,1
0.268993053991044,0.28731359021395986,1
0.6734108877210098,0.479890784503662,2
0.46002879534944674,0.003421089265547572,1
0.3074805377746057,0.6162743036766868,0
0.38828623061404816,0.30723097842021657,2
0.5715758506856885,0.5782619616233997,0
0.7001353988498552,0.59754393014139,1
0.3861505382449924,0.3761014590419573,2
0.7329329953958955,0.3070352525752135,1
0.3211636766405476,0.1125315852963938,1
0.25920083254896914,0.5036855128850503,1
0.4796645692260275,0.5341294798684693,1
0.08636125987924226,0.14809751530792542,1
0.7968711005418163,0.0,3
0.37477861031122733,0.25025512257268256,1
0.436532198298984,0.33607452590378045,0
0.2520320402813056,0.20442901745464515,2
0.299533960192896,0.33790806727569367,0
0.0,0.3591590420859854,0
0.31751499934934996,0.4939558138975626,1
0.3476783794936742,0.4244772502605061,1
0.47058751264189436,0.0,1
0.3448874801998897,0.2577615912648683,1
0.4328462000356581,0.7863972457527001,2
0.5737930797412827,0.31455945687495684,0
0.9636264906539324,0.6436955475659062,3
0.7225005908644776,0.4829091045658433,1
0.12988129634533163,0.22647943713606952,1
0.4345190879475887,0.0,2
0.5505273960133791,0.3620235828747789,2
0.27047671189357353,0.20234491908764204,1
0.4370818834529594,0.5192394371743663,0
0.500988448004806,0.4229108193120213,2
0.6880365677616087,0.0,2
0.8116620362118312,0.6709949212404157,3
0.8432917963517688,0.36461146834042424,1
0.5686762835802011,0.0018782199678408773,1
0.40635706832824114,0.009294492156059209,0
0.7097247554775693,0.7532446805497066,3
0.4557425891864217,0.524057991406471,3
0.5112781580945587,0.36515516328334047,2
0.5129644638068352,0.39183415206131034,2
0.47410915832132206,0.5433814229745619,3
0.2664583177260964,0.27577495766718013,0
0.6993260163146309,0.5244857236599227,3
0.20330949154643313,0.0,0
0.333213650463918,0.28693531153546226,3
0.5543596833390912,0.013599811415206747,1
0.29083979910209967,0.44118729517070054,3
0.285556651528845,0.24676987949937293,0
0.4560611172765703,0.41758222221777025,3
0.6092029028862812,0.09049212756319136,1
0.1053304305279752,0.41707802006225986,1
0.4735773741397678,0.48294006216172325,3
0.5788815587815276,0.48161746144121764,1
0.3325230519160894,0.0,0
0.6774980436797378,0.24942811314934082,3
0.2311392421666824,0.2814941977939875,1
0.6286243822281048,0.17740335716587247,1
0.24542470521898602,0.2902249651312431,0
0.06577620739968473,0.0,2
0.7984796029643454,0.47949115351659777,2
0.7080365952506082,0.7039685436404255,2
0.5566849686987235,0.46022643843144223,0
0.7046937172871689,0.5253295392525892,1
0.49453576230115887,0.5713131180512829,0
0.10550324398183711,0.0,0
0.24686822697759075,0.14473344290223306,1
0.0,0.08635396163625712,0
0.521962508784929,0.49791594317012244,5
0.3786767624873952,0.42272322803973583,2
0.8049889400811676,0.22830359769591557,1
0.5023462812565515,0.525668378208735,0
0.37376753124572004,0.2234108201529893,1
0.3397528300628478,0.47996644452162557,0
0.5363277606977422,0.15654161392560742,0
0.0038459308750985466,0.1535647654987944,1
1.0,0.38521358363949204,0
0.5299143823177479,0.5275596850348656,0
0.37704537607913285,0.13732464759978694,2
0.5127424033581321,0.28583775819909035,0
0.5767068276378936,0.4305689059175418,2
0.46985491559901416,0.4527082535022891,1
0.26554902609896436,0.42955515906918296,1
0.41033590442627893,0.2665177664035497,0
0.5635254578264408,0.2703183991667398,1
0.17752826173885325,0.13936849454983502,1
0.42887705422216893,0.15634966180347792,2
0.24256087053042455,0.1889091407722606,1
0.7986559514998204,0.4529938034420858,0
0.43990019298982463,0.16561912607959522,0
0.5921387394590681,0.10874801928461897,2
0.1841869191509996,0.22912193956330323,0
0.7034835784119119,0.4436081026230821,3
0.5338985203987908,0.6502134607863768,2
0.3787372504650619,0.2594727522081302,0
0.33663447400207186,0.0,0
0.28566345387500325,0.22866132777792367,2
0.7252382325090394,0.22432891532188692,1
0.3009739607327241,0.5070282451663289,1
0.2007762212846388,0.0,3
0.5968776296880702,0.2880564537225603,2
0.4461616633390417,0.34015525116235346,3
0.22142193062291554,0.1304240802152186,1
0.5094005645271721,0.3077406505467122,1
0.40063889695365484,0.000915629312871924,1
