avg_monthly_spend,num_services,contract_one_year,contract_two_year,dependents_yes,deviceprotection_no_internet_service,deviceprotection_yes,gender_male,has_fiber_contract,high_spender,internetservice_fiber_optic,internetservice_no,is_loyal_customer,is_new_customer,monthlycharges,multiplelines_no_phone_service,multiplelines_yes,onlinebackup_no_internet_service,onlinebackup_yes,onlinesecurity_no_internet_service,onlinesecurity_yes,paperlessbilling_yes,partner_yes,paymentmethod_credit_card_automatic,paymentmethod_electronic_check,paymentmethod_mailed_check,phoneservice_yes,seniorcitizen_yes,streamingmovies_no_internet_service,streamingmovies_yes,streamingtv_no_internet_service,streamingtv_yes,techsupport_no_internet_service,techsupport_yes,tenure,totalcharges,churn
0.13101393656459948,1.2787402127855079,False,True,True,False,True,True,True,True,True,False,False,True,1.3928341377064908,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1.5718292524118322,2.249592630679317,0
-0.31524611555395776,-0.1762138635276938,False,False,True,False,True,False,False,False,False,False,False,True,-0.3190486958265014,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,-0.9135523854430948,-0.7742621363716935,1
0.07556119112814753,0.3087708285767068,False,False,False,False,True,False,False,True,True,False,False,True,0.8393807556031058,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,-0.4653688114036817,-0.1854754048220754,0
0.25164080410785566,-0.6611985556320944,False,False,False,False,True,True,False,False,False,False,False,True,-0.8359375902233565,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,-1.2802480369298874,-0.9898704505662146,1
-0.15686008584233133,-1.146183247736495,True,False,False,True,False,True,False,False,False,True,False,True,-1.495760391109374,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,-0.8320644628904743,-0.9181333687409045,0
0.25303428003749806,-1.146183247736495,False,False,False,True,False,True,False,False,False,True,False,True,-1.4841262359300234,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,-1.2802480369298874,-0.9984736061356706,1
0.10329055234180098,0.3087708285767068,False,True,False,False,False,False,False,False,False,False,False,True,-0.16281861198951,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,1.0421577558197987,0.5390426503656527,0
0.0995204897464643,0.3087708285767068,False,False,True,False,False,True,False,False,False,False,False,True,-0.1727907450003817,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,0.6754621043330061,0.3030955940300073,0
0.07458458613525752,-0.1762138635276938,False,False,False,False,False,False,False,False,False,False,False,True,-0.3157246514895444,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.0986731599168891,-0.3320819994749083,0
0.12228966884745983,0.7937555206811073,False,False,True,False,False,True,False,True,True,False,False,True,1.1485168789401314,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,0.5939741817803856,1.0879019163236925,1
0.2523161039814516,-1.146183247736495,False,False,True,False,False,True,False,False,False,False,False,True,-1.150059780065818,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-1.2802480369298874,-0.9940396721114126,1
0.12263113126075818,2.248709596994309,False,True,False,False,True,True,False,True,False,False,False,True,0.8460288442770204,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,1.6125732136881423,1.802757966025724,0
0.027175033071989586,-0.1762138635276938,False,False,True,False,False,False,False,False,False,False,False,True,-0.0032644838155611,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,-0.6283446565089229,-0.5251015154562937,1
0.12622264916349932,1.2787402127855079,False,True,False,False,True,False,True,True,True,False,False,True,1.0487955488314131,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,1.5718292524118322,1.9781299834030968,0
0.26704254558534796,0.3087708285767068,False,False,False,False,True,True,False,True,True,False,False,True,1.0205411719672768,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,-1.2395040756535771,-0.9272218305219706,0
0.08079937436301281,0.7937555206811073,True,False,True,False,True,False,False,True,False,False,False,True,0.0449341590703193,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,-0.22090504374582,-0.1803796896001668,0
0.25303070702229385,-1.146183247736495,False,False,False,True,False,True,False,False,False,True,False,True,-1.4824642137615447,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,-1.2802480369298874,-0.9984515467624158,0
0.25124062640498407,-1.146183247736495,False,False,False,False,False,True,False,False,False,False,False,True,-0.6497911073537496,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.2802480369298874,-0.9873998007616528,0
0.1293939949865455,1.2787402127855079,False,True,True,False,False,False,True,True,True,False,False,True,1.1667991227933967,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,1.6125732136881423,2.191995607110472,0
0.427111697449189,-1.146183247736495,False,False,False,False,False,True,False,True,True,False,False,True,0.1629377330323022,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,-1.1172721918246462,-0.8675512258671538,1
0.10761916255538677,-0.6611985556320944,False,False,False,False,True,False,False,True,True,False,False,True,0.3324639942171226,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.5532302205040753,0.5581019488579861,0
0.11512978971151308,1.2787402127855079,False,False,False,False,True,True,False,True,True,False,False,True,1.3811999825271402,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0.0643026851883519,0.5585210769498313,1
-0.09415430726364754,0.7937555206811073,False,False,False,False,True,False,False,True,True,False,False,True,1.0986562138857725,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,-0.8728084241667845,-0.5196749096355598,1
-0.32744310928988657,-0.6611985556320944,True,False,True,False,False,True,False,False,False,False,False,True,-0.5068572008645872,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,-0.9135523854430948,-0.7974906564092247,0
0.11179409975916024,0.7937555206811073,False,True,True,False,False,False,False,True,False,False,False,True,0.1463175113475158,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,1.5310852911355222,1.142256212024051,0
-0.00918918973110584,-1.146183247736495,True,False,True,True,False,False,False,False,False,True,False,True,-1.46418196990828,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,-0.6283446565089229,-0.8228368762792375,0
0.11429835839313772,1.7637249048899086,False,True,False,False,True,False,False,True,False,False,False,True,0.5003282332334644,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,1.24587756220135,1.1374472686544572,0
-0.03362747009968103,1.2787402127855079,False,False,False,False,False,False,False,True,False,False,False,True,0.3790006149345245,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,-0.791320501614164,-0.5743600959347432,0
0.11071317354245154,-0.1762138635276938,False,False,False,False,False,False,False,True,True,False,False,True,0.6548962949019775,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,0.6754621043330061,0.7162235363499369,0
0.27412072380267877,-0.6611985556320944,False,False,False,False,False,True,False,False,False,False,False,True,-0.5168293338754589,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,-1.2395040756535771,-0.964568349442712,0
0.27017818271647503,-0.6611985556320944,False,False,False,False,False,False,False,True,True,False,False,True,0.526920587929123,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,-1.2395040756535771,-0.9437663604632324,1
0.1128595080927259,1.2787402127855079,False,True,False,False,False,True,False,True,False,False,False,True,0.4970041888965074,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,0.797693988161937,0.8534769567426433,0
0.10715746553753171,0.7937555206811073,False,True,True,False,True,False,False,False,False,False,False,True,-0.0215467276688259,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,1.490341329859212,0.8694920617257846,0
0.11307714772482595,0.3087708285767068,False,False,False,False,False,False,False,True,True,False,False,True,0.8460288442770204,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,0.4309983366751445,0.6862448480963709,0
0.03216779434136816,0.7937555206811073,False,False,False,False,False,False,False,True,True,False,False,True,1.1402067680977384,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,-0.7098325790615434,-0.3780537333383605,1
0.07607517120475442,0.7937555206811073,False,False,False,False,False,False,False,True,False,False,False,True,0.1562896443583875,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,True,False,True,-0.3023929662984406,-0.2341163228493845,0
-6.57118453496701,-0.1762138635276938,False,False,False,False,False,False,False,True,True,False,False,True,0.526920587929123,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,-0.9950403079957154,-0.727959511909416,1
0.11180136456426333,1.2787402127855079,True,False,True,False,True,False,False,True,False,False,False,True,0.3341260163856011,False,False,False,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,True,1.1236456783724194,0.9587222265423222,0
0.06553497683637106,0.3087708285767068,False,False,False,False,False,True,False,True,True,False,False,True,1.0188791497987983,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,-0.5876006952326126,-0.2341604415958946,1
0.12722585642165074,0.7937555206811073,True,False,True,False,False,False,True,True,True,False,False,True,1.1584890119510036,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,1.24587756220135,1.7770587961836308,0
0.13184268637556276,1.7637249048899086,True,False,True,False,True,True,True,True,True,False,False,True,1.451004913603243,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,1.368109446030281,2.114633385105133,0
0.06517252774563956,-0.6611985556320944,False,True,True,True,False,False,False,False,False,True,False,True,-1.3245721077560746,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0.0643026851883519,-0.6128095835182352,0
0.13400860984959334,1.2787402127855079,False,True,False,False,True,False,True,True,True,False,False,True,1.419426492402149,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,1.6125732136881423,2.457590461100858,0
0.12176135480227687,0.7937555206811073,False,False,False,False,True,False,False,True,True,False,False,True,1.1867433888151402,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,0.5939741817803856,1.0693499834162248,0
0.12117838060543676,0.3087708285767068,False,False,False,False,False,True,False,True,True,False,False,True,0.8343946890976701,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.1236456783724194,1.3974169824648146,0
0.09651141462439208,-0.1762138635276938,False,True,False,False,True,True,False,False,False,False,False,True,-0.7544985039679034,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.6125732136881423,0.2994337380696746,0
0.026906961000649307,-0.1762138635276938,True,False,True,False,True,False,False,False,False,False,False,True,-0.3456410505221597,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,-0.5876006952326126,-0.5851030107099358,0
-0.5335636352860215,0.3087708285767068,False,False,False,False,False,False,False,True,True,False,False,True,0.9839766842607472,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,-0.9542963467194052,-0.6291555791002016,1
0.2967739866918939,0.7937555206811073,False,False,False,False,False,False,False,True,False,False,False,True,0.3490842159019089,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,-1.1987601143772668,-0.8996696733264564,0
0.10848440195454571,-0.1762138635276938,True,False,False,False,False,True,True,True,True,False,False,True,0.4687498120323708,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,0.5939741817803856,0.6031251296714726,0
0.09585595380608977,1.2787402127855079,False,True,False,False,True,False,False,True,False,False,False,True,0.4787219450432425,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,-0.0579291986405789,0.0943698042910507,0
0.07552754192844599,-1.146183247736495,False,True,True,True,False,False,False,False,False,True,False,True,-1.4841262359300234,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.7162060656093164,-0.5966621222955638,0
-0.232079529586275,-0.1762138635276938,False,False,False,False,True,True,False,True,True,False,False,True,0.5003282332334644,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,-0.9135523854430948,-0.6158758364006823,0
0.25096907724946393,-0.6611985556320944,False,False,False,False,False,True,False,False,False,False,False,True,-0.5234774225493735,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,-1.2802480369298874,-0.9857232883942716,0
0.07802253712877386,-1.146183247736495,True,False,True,True,False,False,False,False,False,True,False,True,-1.4758161250876305,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,0.797693988161937,-0.5261824247457894,0
0.13348555550420846,1.7637249048899086,False,True,True,False,True,True,True,True,True,False,False,True,1.5557123102173966,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,1.2866215234776603,2.124626281189655,0
0.08351030493480494,-0.6611985556320944,False,True,True,True,False,True,False,False,False,True,False,True,-1.3478404181147754,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,1.2051336009250395,-0.3788478707755411,0
0.3034945245978556,0.3087708285767068,False,False,True,False,False,False,False,False,False,False,False,True,-0.0099125724894757,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,-1.1987601143772668,-0.929096877248647,0
0.1306967292599397,1.7637249048899086,True,False,False,False,True,False,True,True,True,False,False,True,1.5191478225108668,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.960669833267178,1.7013069084259078,0
0.09653782401071016,-0.6611985556320944,True,False,False,False,False,False,False,False,False,False,False,True,-0.3040904963101938,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.5532302205040753,0.178923381977525,0
-7.18110535838188,-0.1762138635276938,False,False,True,False,False,False,False,False,False,False,False,True,-0.3373309396797665,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,-0.9950403079957154,-0.7946008785128177,0
0.08748717804069095,0.7937555206811073,False,False,False,False,False,True,False,True,False,False,False,True,0.330801972048644,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,-0.0986731599168891,-0.0758844384911585,0
0.07718483640480102,-0.6611985556320944,True,False,True,True,False,False,False,False,False,True,False,True,-1.2929936865549807,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False,0.512486259227765,-0.4706148635164054,0
0.248803830035712,-0.6611985556320944,False,False,True,False,False,False,False,True,True,False,False,True,0.4837080115486781,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,-1.2802480369298874,-0.9723553082017324,1
-0.17918643793877884,-0.1762138635276938,False,False,True,False,False,False,False,False,False,False,False,True,-0.4736167574950145,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.8728084241667845,-0.757938200162982,0
1.0910650544906144,-0.6611985556320944,False,False,False,False,True,False,False,True,True,False,False,True,0.3440981493964733,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,-1.0357842692720256,-0.7881374821490981,1
0.12075554961540771,1.2787402127855079,False,False,False,False,True,False,False,True,True,False,False,True,1.2964368519347298,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,0.3902543753988342,0.9018752216641472,0
0.07565117117918886,-1.146183247736495,False,True,False,True,False,False,False,False,False,True,False,True,-1.4841262359300234,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,0.6754621043330061,-0.5779337144020558,0
-0.5066153188434286,0.7937555206811073,False,False,False,False,False,True,False,True,True,False,False,True,1.1468548567716528,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,-0.9542963467194052,-0.6020225499965326,0
0.09007921704405618,-0.1762138635276938,True,False,False,False,False,False,False,False,False,False,False,True,-0.0880276144079715,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,0.1050466464646622,-0.0299347640009614,0
0.0762856962218475,-1.146183247736495,False,True,True,True,False,False,False,False,False,True,False,True,-1.4675060142452372,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0.6347181430566958,-0.5410283829464149,0
0.07382265945071947,-1.146183247736495,False,True,True,True,False,False,False,False,False,True,False,True,-1.4907743246039378,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,0.5532302205040753,-0.5983386346629451,0
0.06166045461152675,-1.146183247736495,False,False,False,False,False,True,False,False,False,False,False,True,-1.0320562061038352,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,-0.1394171211931994,-0.5620950844049546,0
0.09768349184369317,-0.1762138635276938,False,False,True,False,True,True,False,True,True,False,False,True,0.5734572086465244,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-0.0986731599168891,0.1265764892433733,0
0.24913612044970365,-0.6611985556320944,False,False,False,False,False,True,False,True,True,False,False,True,0.3291399498801655,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,-1.2802480369298874,-0.9744068299144488,0
0.12032368946336362,1.7637249048899086,False,True,True,False,True,True,False,True,False,False,False,True,0.6382760732171912,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,1.368109446030281,1.5136919388920012,0
0.13281602907003892,1.7637249048899086,False,False,False,False,True,False,False,True,True,False,False,True,1.5374300663641316,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,1.3273654847539706,2.128155780910457,0
0.1309834308534109,1.2787402127855079,False,True,False,False,True,True,True,True,True,False,False,True,1.2000395661629697,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,1.6125732136881423,2.283475827999021,0
-0.07039062788248811,-0.1762138635276938,False,False,False,False,False,False,False,True,True,False,False,True,0.4704118342008493,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,-0.8320644628904743,-0.59822833779667,1
0.11050671255165087,0.7937555206811073,True,False,True,False,False,True,False,True,False,False,False,True,0.0682024694290198,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,1.5718292524118322,1.0877033819643973,0
0.46178661129402143,-1.146183247736495,False,False,False,True,False,True,False,False,False,True,False,True,-1.454209836897408,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,-1.1172721918246462,-0.9571343406557716,1
0.07820690688060968,-1.146183247736495,False,True,False,True,False,True,False,False,False,True,False,True,-1.4558718590658866,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.797693988161937,-0.5188807721983792,0
0.09794604125651064,0.7937555206811073,False,False,False,False,True,False,False,True,True,False,False,True,1.1202625020759949,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,-0.3023929662984406,0.1020023474372861,1
0.25303070702229385,-1.146183247736495,False,False,False,True,False,True,False,False,False,True,False,True,-1.4824642137615447,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,-1.2802480369298874,-0.9984515467624158,0
0.25308430225035705,-1.146183247736495,False,False,True,True,False,False,False,False,False,True,False,True,-1.5073945462887242,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,-1.2802480369298874,-0.998782437361241,0
0.1128860150560579,0.7937555206811073,True,False,False,False,True,True,True,True,True,False,False,True,1.0039209502824906,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.227278530293593,0.5833819906082337,0
0.09760028831581274,-0.1762138635276938,True,False,False,False,True,False,False,False,False,False,False,True,-0.6398189743428778,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.368109446030281,0.3282212201674698,0
0.1348722587135584,1.7637249048899086,False,True,False,False,True,True,True,True,True,False,False,True,1.5025276008260804,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,1.4495973685829016,2.3508892726663486,1
0.46411762618681623,-1.6311679398408956,False,False,False,False,False,True,False,False,False,False,False,True,-1.346178395946297,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1.1172721918246462,-0.963156549554391,0
0.12978761703507957,1.2787402127855079,True,False,True,False,False,False,True,True,True,False,False,True,1.3080710071140806,False,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,1.6125732136881423,2.214650583443373,0
0.06368505712306721,-1.146183247736495,True,False,False,False,False,False,False,False,False,False,False,True,-1.1517218022342968,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.0171852373642686,-0.5980959815571398,0
0.1142324227576568,0.3087708285767068,True,False,False,False,False,True,True,True,True,False,False,True,0.982314662092268,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,0.4309983366751445,0.7226648733404015,0
0.08425623935479451,-1.146183247736495,False,True,True,True,False,True,False,False,False,True,False,True,-1.509056568457203,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1.6125732136881423,-0.4059147217594451,0
0.12213850970320149,0.7937555206811073,False,False,False,False,False,True,False,True,True,False,False,True,1.0620917261792426,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,0.9199258719908678,1.303973477356569,1
0.09976368562924515,0.3087708285767068,True,False,False,False,True,False,False,False,False,False,False,True,-0.2276374765601766,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0.797693988161937,0.3348390321439745,0
0.11469145390334855,0.3087708285767068,False,False,False,False,True,False,False,True,True,False,False,True,0.8925654649944222,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0.4309983366751445,0.7371358221956916,0
0.10118008996438316,-0.6611985556320944,False,False,False,False,False,False,False,True,True,False,False,True,0.3889727479453962,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,0.1865345690172827,0.2580282944700106,1
0.10129491788822388,0.3087708285767068,False,True,True,False,False,False,False,False,False,False,False,True,-0.338992961848245,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,1.2866215234776603,0.5030417532134674,0
0.2963407286259923,0.3087708285767068,False,False,True,False,False,True,False,True,True,False,False,True,0.8327326669291911,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,-1.1987601143772668,-0.897772567226525,0
0.07108719515399098,-1.146183247736495,False,True,False,False,False,False,False,False,False,False,False,True,-1.1218054032016815,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1457906077409725,-0.5104320322417084,0
-0.19100589256100997,0.7937555206811073,False,False,True,False,False,False,False,True,True,False,False,True,1.178433277972747,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,False,-0.9135523854430948,-0.5376532988383974,1
0.06981844252002593,-1.146183247736495,False,True,False,True,False,False,False,False,False,True,False,True,-1.4675060142452372,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,0.3495104141225239,-0.6389058220789184,0
0.08792350589507535,0.3087708285767068,False,False,True,False,False,True,False,True,True,False,False,True,0.6781646052606785,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,-0.22090504374582,-0.0581045836476161,0
