tenure,monthlycharges,totalcharges,gender_male,seniorcitizen_yes,partner_yes,dependents_yes,phoneservice_yes,multiplelines_no_phone_service,multiplelines_yes,internetservice_fiber_optic,internetservice_no,onlinesecurity_no_internet_service,onlinesecurity_yes,onlinebackup_no_internet_service,onlinebackup_yes,deviceprotection_no_internet_service,deviceprotection_yes,techsupport_no_internet_service,techsupport_yes,streamingtv_no_internet_service,streamingtv_yes,streamingmovies_no_internet_service,streamingmovies_yes,contract_one_year,contract_two_year,paperlessbilling_yes,paymentmethod_credit_card_automatic,paymentmethod_electronic_check,paymentmethod_mailed_check,churn,avg_monthly_spend,is_new_customer,is_loyal_customer,high_spender,has_fiber_contract,num_services
-0.8728084241667845,1.0986562138857725,-0.5196749096355598,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,-4.085765163543552,True,False,True,False,5
-0.9135523854430948,-0.5068572008645872,-0.7974906564092247,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,-9.225132011991686,True,False,False,False,2
1.5310852911355222,0.1463175113475158,1.142256212024051,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0,0.4512910789788518,True,False,True,False,5
-0.6283446565089229,-1.46418196990828,-0.8228368762792375,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,-2.2139783288195685,True,False,False,False,1
1.24587756220135,0.5003282332334644,1.1374472686544572,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0,0.5064600527642127,True,False,True,False,7
-0.791320501614164,0.3790006149345245,-0.5743600959347432,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0,-2.7523551684640606,True,False,True,False,6
0.6754621043330061,0.6548962949019775,0.7162235363499369,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.4274782070556362,True,False,True,False,3
-1.2395040756535771,-0.5168293338754589,-0.964568349442712,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,4.027356723723902,True,False,False,False,2
-1.2395040756535771,0.526920587929123,-0.9437663604632324,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,3.9405022978745152,True,False,True,False,2
0.797693988161937,0.4970041888965074,0.8534769567426433,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,0,0.4747620909692678,True,False,True,False,6
1.490341329859212,-0.0215467276688259,0.8694920617257846,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0,0.3491457380964481,True,False,False,False,5
0.4309983366751445,0.8460288442770204,0.6862448480963709,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.4795567056289022,True,False,True,False,4
-0.7098325790615434,1.1402067680977384,-0.3780537333383605,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1,-1.3028813921137765,True,False,True,False,5
-0.3023929662984406,0.1562896443583875,-0.2341163228493845,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0,-0.3355991432700217,True,False,True,False,5
-0.9950403079957154,0.526920587929123,-0.727959511909416,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,-146.77514476313144,True,False,True,False,3
1.1236456783724194,0.3341260163856011,0.9587222265423222,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,0,0.4514511230880546,True,False,True,False,6
-0.5876006952326126,1.0188791497987983,-0.2341604415958946,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,-0.567800282126984,True,False,True,False,4
1.24587756220135,1.1584890119510036,1.7770587961836308,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0,0.7912536400434067,True,False,True,True,5
1.368109446030281,1.451004913603243,2.114633385105133,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.892962691673708,True,False,True,True,7
0.0643026851883519,-1.3245721077560746,-0.6128095835182352,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,-0.5757850581855716,True,False,False,False,2
1.6125732136881423,1.419426492402149,2.457590461100858,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.940678120798576,True,False,True,True,6
0.5939741817803856,1.1867433888151402,1.0693499834162248,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.6708703287915346,True,False,True,False,5
1.1236456783724194,0.8343946890976701,1.3974169824648146,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.6580273709010663,True,False,True,False,4
1.6125732136881423,-0.7544985039679034,0.2994337380696746,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0.1146125729609572,True,False,False,False,3
-0.5876006952326126,-0.3456410505221597,-0.5851030107099358,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0,-1.4187778784931788,True,False,False,False,3
-0.9542963467194052,0.9839766842607472,-0.6291555791002016,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,-13.765980046223865,True,False,True,False,4
-1.1987601143772668,0.3490842159019089,-0.8996696733264564,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,4.526409517046224,True,False,True,False,5
0.5939741817803856,0.4687498120323708,0.6031251296714726,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0,0.37837823006506505,True,False,True,True,3
-0.0579291986405789,0.4787219450432425,0.0943698042910507,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.10017273028192125,True,False,True,False,6
0.7162060656093164,-1.4841262359300234,-0.5966621222955638,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,-0.34766345035829177,True,False,False,False,1
-0.9135523854430948,0.5003282332334644,-0.6158758364006823,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,-7.124266407551067,True,False,True,False,3
-1.2802480369298874,-0.5234774225493735,-0.9857232883942716,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,3.517324507221723,True,False,False,False,2
0.797693988161937,-1.4758161250876305,-0.5261824247457894,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,-0.2926985505935789,True,False,False,False,1
1.2866215234776603,1.5557123102173966,2.124626281189655,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.9291552009701931,True,False,True,True,7
1.2051336009250395,-1.3478404181147754,-0.3788478707755411,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,-0.17180268379957425,True,False,False,False,2
-1.1987601143772668,-0.0099125724894757,-0.929096877248647,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,4.674463385974548,True,False,False,False,4
0.960669833267178,1.5191478225108668,1.7013069084259078,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0,0.8677171849943349,True,False,True,True,7
0.5532302205040753,-0.3040904963101938,0.178923381977525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0,0.11519437338751905,True,False,False,False,2
-0.9950403079957154,-0.3373309396797665,-0.7946008785128177,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-160.21173851649988,True,False,False,False,3
-0.0986731599168891,0.330801972048644,-0.0758844384911585,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,-0.0841919214168317,True,False,True,False,5
0.512486259227765,-1.2929936865549807,-0.4706148635164054,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,-0.311153149752705,True,False,False,False,2
-1.2802480369298874,0.4837080115486781,-0.9723553082017324,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,3.4696239761529415,True,False,True,False,2
-0.8728084241667845,-0.4736167574950145,-0.757938200162982,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,-5.959028301975404,True,False,False,False,3
-1.0357842692720256,0.3440981493964733,-0.7881374821490981,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,22.024691245133948,True,False,True,False,2
0.3902543753988342,1.2964368519347298,0.9018752216641472,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.6487123778376304,True,False,True,False,6
0.6754621043330061,-1.4841262359300234,-0.5779337144020558,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,-0.34493989025918825,True,False,False,False,1
-0.9542963467194052,1.1468548567716528,-0.6020225499965326,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,-13.172306955429843,True,False,True,False,5
0.1050466464646622,-0.0880276144079715,-0.0299347640009614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0,-0.027089140622914572,True,False,False,False,3
0.6347181430566958,-1.4675060142452372,-0.5410283829464149,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,-0.33096126402241244,True,False,False,False,1
0.5532302205040753,-1.4907743246039378,-0.5983386346629451,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,-0.3852221176000324,True,False,False,False,1
-0.1394171211931994,-1.0320562061038352,-0.5620950844049546,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,-0.6531562482213221,True,False,False,False,1
-0.0986731599168891,0.5734572086465244,0.1265764892433733,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.140433507152302,True,False,True,False,3
-1.2802480369298874,0.3291399498801655,-0.9744068299144488,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,3.476944354683299,True,False,True,False,2
1.368109446030281,0.6382760732171912,1.5136919388920012,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0.6391984717722569,True,False,True,False,7
1.3273654847539706,1.5374300663641316,2.128155780910457,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0,0.9144054918969583,True,False,True,False,7
1.6125732136881423,1.2000395661629697,2.283475827999021,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0,0.874033238967287,True,False,True,True,6
-0.8320644628904743,0.4704118342008493,-0.59822833779667,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,-3.562249825696583,True,False,True,False,3
1.5718292524118322,0.0682024694290198,1.0877033819643973,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0,0.4229298585605407,True,False,True,False,5
-1.1172721918246462,-1.454209836897408,-0.9571343406557716,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,8.161647921503398,True,False,False,False,1
0.797693988161937,-1.4558718590658866,-0.5188807721983792,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,-0.2886368734697233,True,False,False,False,1
-0.3023929662984406,1.1202625020759949,0.1020023474372861,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.14621748708015941,True,False,True,False,5
-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,3.562742339608997,True,False,False,False,1
-1.2802480369298874,-1.5073945462887242,-0.998782437361241,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,3.5639230458235707,True,False,False,False,1
0.227278530293593,1.0039209502824906,0.5833819906082337,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0,0.4753460410235283,True,False,True,True,5
1.368109446030281,-0.6398189743428778,0.3282212201674698,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,0.13860052824740637,True,False,False,False,3
1.4495973685829016,1.5025276008260804,2.3508892726663486,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1,0.9597043590989583,True,False,True,True,7
-1.1172721918246462,-1.346178395946297,-0.963156549554391,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,8.213000324873025,True,False,False,False,0
1.6125732136881423,1.3080710071140806,2.214650583443373,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0,0.8476893860199133,True,False,True,True,6
-0.0171852373642686,-1.1517218022342968,-0.5980959815571398,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,-0.6085541287079923,True,False,False,False,1
0.4309983366751445,0.982314662092268,0.7226648733404015,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,0,0.5050074866051057,True,False,True,True,4
1.6125732136881423,-1.509056568457203,-0.4059147217594451,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,-0.15536970203656783,True,False,False,False,1
0.9199258719908678,1.0620917261792426,1.303973477356569,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.6791790747652217,True,False,True,False,5
0.797693988161937,-0.2276374765601766,0.3348390321439745,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0,0.18626030589685216,True,False,False,False,4
0.4309983366751445,0.8925654649944222,0.7371358221956916,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0,0.5151199713539787,True,False,True,False,4
0.1865345690172827,0.3889727479453962,0.2580282944700106,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.21746378167786212,True,False,True,False,2
1.2866215234776603,-0.338992961848245,0.5030417532134674,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0,0.2199934479967655,True,False,False,False,4
-1.1987601143772668,0.8327326669291911,-0.897772567226525,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.516864814851443,True,False,True,False,4
0.1457906077409725,-1.1218054032016815,-0.5104320322417084,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,-0.445484566545776,True,False,False,False,1
-0.9135523854430948,1.178433277972747,-0.5376532988383974,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,-6.219411623954997,True,False,True,False,5
0.3495104141225239,-1.4675060142452372,-0.6389058220789184,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,-0.4734352661474988,True,False,False,False,1
-0.22090504374582,0.6781646052606785,-0.0581045836476161,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,-0.0745795915904498,True,False,True,False,4
0.960669833267178,1.1634750784564392,1.4259838708300596,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0,0.7272942372219089,True,False,True,True,5
-1.076528230548336,-1.4658439920767583,-0.957619646867382,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,12.513286142981459,True,False,False,False,1
-1.1987601143772668,0.3191678168692938,-0.9060889509436658,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,4.558706125635535,True,False,True,False,2
-1.0357842692720256,-0.4686306909895784,-0.8527935051595485,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,23.831519338197605,True,False,False,False,2
-1.1580161531009563,-1.4608579255713223,-0.9796128420026324,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,6.199447479124234,True,False,False,False,1
0.0235587239120416,0.802816267896576,0.3283976951535099,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,0,0.3208391345621811,True,False,True,True,4
-0.22090504374582,0.4404954351682337,-0.0652077018357311,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,-0.08369673210213553,True,False,True,False,3
1.6125732136881423,-1.3711087284734764,-0.2467784030977634,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,-0.09445798563837716,True,False,False,False,2
-1.2802480369298874,-1.4974224132778524,-0.9986500811217108,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,3.563450763337741,True,False,False,False,1
